NAME	TITLE	SCORE	
ENSG00000142039		0.18096973	
ENSG00000184611		0.18089409	
ENSG00000178026		0.18077081	
ENSG00000168286		0.18074796	
ENSG00000255773		0.18066609	
ENSG00000236618		0.18065012	
ENSG00000134594		0.180645	
ENSG00000214190		0.18059361	
ENSG00000169696		0.18049191	
ENSG00000062282		0.18044327	
ENSG00000186479		0.18032259	
ENSG00000177700		0.18005545	
ENSG00000229056		0.18005313	
ENSG00000118412		0.17996986	
ENSG00000256745		0.17988189	
ENSG00000118520		0.17984255	
ENSG00000197140		0.1796205	
ENSG00000224536		0.17925036	
ENSG00000223249		0.17903797	
ENSG00000225976		0.17902277	
ENSG00000137822		0.17873055	
ENSG00000213442		0.17869869	
ENSG00000100234		0.17861283	
ENSG00000240036		0.17852938	
ENSG00000182376		0.17847505	
ENSG00000167765		0.17840362	
ENSG00000238035		0.17838082	
ENSG00000073605		0.1783637	
ENSG00000252464		0.17820928	
ENSG00000198786		0.17818885	
ENSG00000131697		0.17796269	
ENSG00000108395		0.17773691	
ENSG00000119979		0.17759492	
ENSG00000225007		0.17737105	
ENSG00000183814		0.17734389	
ENSG00000065029		0.17731716	
ENSG00000233994		0.17702393	
ENSG00000043039		0.17698266	
ENSG00000227666		0.17688596	
ENSG00000105819		0.17684019	
ENSG00000228753		0.17679837	
ENSG00000245105		0.17679667	
ENSG00000162654		0.17679214	
ENSG00000255495		0.17676584	
ENSG00000184374		0.17673962	
ENSG00000135924		0.17671385	
ENSG00000189043		0.1767039	
ENSG00000231212		0.17663974	
ENSG00000211898		0.1764825	
ENSG00000077721		0.1760911	
ENSG00000130307		0.17608543	
ENSG00000076944		0.1760324	
ENSG00000089737		0.17583208	
ENSG00000212283		0.17574711	
ENSG00000019582		0.1756757	
ENSG00000197627		0.17565925	
ENSG00000145975		0.17559667	
ENSG00000145491		0.17548132	
ENSG00000128645		0.17546226	
ENSG00000235229		0.17533594	
ENSG00000076258		0.17513289	
ENSG00000114541		0.17500958	
ENSG00000238251		0.17486611	
ENSG00000250122		0.17483051	
ENSG00000117143		0.17478673	
ENSG00000188523		0.17464581	
ENSG00000170684		0.17462127	
ENSG00000253650		0.17454612	
ENSG00000147324		0.17446098	
ENSG00000167286		0.17444375	
ENSG00000243978		0.17431532	
ENSG00000104228		0.17425741	
ENSG00000250049		0.17417003	
ENSG00000128342		0.1741556	
ENSG00000230658		0.17410326	
ENSG00000241532		0.17406021	
ENSG00000008130		0.17394698	
ENSG00000004468		0.17391442	
ENSG00000018699		0.17390856	
ENSG00000162843		0.17388725	
ENSG00000249216		0.1738608	
ENSG00000253755		0.17383152	
ENSG00000230310		0.17370933	
ENSG00000185049		0.17369984	
ENSG00000150967		0.17330831	
ENSG00000173402		0.17322518	
ENSG00000116791		0.17322454	
ENSG00000196644		0.17318653	
ENSG00000179314		0.17308272	
ENSG00000181634		0.17308141	
ENSG00000154975		0.17307316	
ENSG00000236675		0.17307204	
ENSG00000119411		0.17293356	
ENSG00000051009		0.17285997	
ENSG00000148843		0.17283632	
ENSG00000223768		0.1727211	
ENSG00000171595		0.17264217	
ENSG00000248521		0.17252149	
ENSG00000238197		0.17227641	
ENSG00000233203		0.17216264	
ENSG00000006704		0.17212498	
ENSG00000215251		0.1718747	
ENSG00000229263		0.17179611	
ENSG00000247595		0.17165461	
ENSG00000079387		0.17153785	
ENSG00000189171		0.17147402	
ENSG00000119185		0.17141858	
ENSG00000145626		0.17138313	
ENSG00000234753		0.17117383	
ENSG00000138613		0.1711525	
ENSG00000087245		0.17114678	
ENSG00000121903		0.17099912	
ENSG00000065057		0.17080034	
ENSG00000172893		0.17058742	
ENSG00000257066		0.17052414	
ENSG00000249592		0.17032573	
ENSG00000218632		0.17021291	
ENSG00000165886		0.17018487	
ENSG00000241506		0.1699361	
ENSG00000178932		0.16981685	
ENSG00000245923		0.16965242	
ENSG00000134452		0.1693948	
ENSG00000183066		0.16938294	
ENSG00000083535		0.16937537	
ENSG00000172746		0.16928406	
ENSG00000237008		0.16924	
ENSG00000215414		0.16921288	
ENSG00000111678		0.16916452	
ENSG00000072134		0.16912481	
ENSG00000233594		0.16899586	
ENSG00000224886		0.16887677	
ENSG00000164117		0.16867045	
ENSG00000127359		0.16852978	
ENSG00000067955		0.16840449	
ENSG00000107295		0.16801386	
ENSG00000101306		0.16800301	
ENSG00000167967		0.16784523	
ENSG00000176043		0.16776682	
ENSG00000137440		0.1676988	
ENSG00000243256		0.16764753	
ENSG00000137700		0.16759786	
ENSG00000249661		0.16757734	
ENSG00000160307		0.1672956	
ENSG00000165443		0.1672068	
ENSG00000251414		0.16717507	
ENSG00000233125		0.1671057	
ENSG00000235043		0.1670319	
ENSG00000103005		0.16703163	
ENSG00000115183		0.16700462	
ENSG00000162972		0.16697742	
ENSG00000135185		0.16680002	
ENSG00000248664		0.16677058	
ENSG00000077080		0.166761	
ENSG00000011523		0.16675161	
ENSG00000237766		0.16673131	
ENSG00000152022		0.16671783	
ENSG00000225973		0.16666758	
ENSG00000106244		0.16666703	
ENSG00000156206		0.16651437	
ENSG00000119938		0.16649264	
ENSG00000205089		0.16643566	
ENSG00000188959		0.16637343	
ENSG00000124171		0.1663446	
ENSG00000237964		0.16628486	
ENSG00000160883		0.16620809	
ENSG00000074964		0.1661543	
ENSG00000155070		0.16606596	
ENSG00000090581		0.16597277	
ENSG00000220472		0.16572487	
ENSG00000100399		0.16572304	
ENSG00000014919		0.16569209	
ENSG00000211945		0.16557744	
ENSG00000179938		0.16545469	
ENSG00000109084		0.16543707	
ENSG00000231528		0.16543116	
ENSG00000073584		0.16519105	
ENSG00000081803		0.16486728	
ENSG00000204580		0.16474806	
ENSG00000185730		0.16471717	
ENSG00000178202		0.16468464	
ENSG00000111321		0.16464438	
ENSG00000218073		0.16435704	
ENSG00000231228		0.16433862	
ENSG00000150773		0.16432251	
ENSG00000131779		0.1642597	
ENSG00000229809		0.16421463	
ENSG00000136925		0.16392598	
ENSG00000010626		0.16381606	
ENSG00000238597		0.16371444	
ENSG00000130856		0.16349894	
ENSG00000236268		0.16345279	
ENSG00000154319		0.1634475	
ENSG00000185189		0.16343138	
ENSG00000226067		0.16338336	
ENSG00000198019		0.1633734	
ENSG00000130224		0.1632119	
ENSG00000205873		0.16317813	
ENSG00000164128		0.16313213	
ENSG00000185650		0.16307637	
ENSG00000050628		0.16281131	
ENSG00000163806		0.1627514	
ENSG00000234708		0.1626643	
ENSG00000020633		0.16257031	
ENSG00000162069		0.16254878	
ENSG00000241973		0.16235135	
ENSG00000241288		0.1622564	
ENSG00000105369		0.16210505	
ENSG00000234155		0.16204128	
ENSG00000149328		0.16191338	
ENSG00000103569		0.16189384	
ENSG00000224906		0.16177748	
ENSG00000087842		0.16170403	
ENSG00000215397		0.161702	
ENSG00000135631		0.16161905	
ENSG00000100842		0.16159934	
ENSG00000125812		0.16142686	
ENSG00000116544		0.16128078	
ENSG00000170919		0.16112652	
ENSG00000172482		0.16099104	
ENSG00000251235		0.160744	
ENSG00000067704		0.16073442	
ENSG00000224186		0.1606638	
ENSG00000168000		0.16063814	
ENSG00000079459		0.16063271	
ENSG00000167283		0.16045904	
ENSG00000257042		0.16045485	
ENSG00000142961		0.1604257	
ENSG00000163319		0.16033038	
ENSG00000237847		0.16022186	
ENSG00000174915		0.16014528	
ENSG00000241095		0.16012916	
ENSG00000179476		0.16007894	
ENSG00000218890		0.15975504	
ENSG00000250602		0.15963505	
ENSG00000248514		0.1595993	
ENSG00000054523		0.15954679	
ENSG00000197162		0.15947847	
ENSG00000225014		0.15922526	
ENSG00000183742		0.15910605	
ENSG00000172172		0.15893511	
ENSG00000113396		0.15893254	
ENSG00000111087		0.15891747	
ENSG00000143514		0.15888974	
ENSG00000136167		0.1588127	
ENSG00000104783		0.15855692	
ENSG00000225067		0.15845077	
ENSG00000111716		0.15843606	
ENSG00000206417		0.15838149	
ENSG00000230146		0.15830106	
ENSG00000233695		0.15826762	
ENSG00000183837		0.15820418	
ENSG00000198331		0.15815222	
ENSG00000131263		0.1580826	
ENSG00000119013		0.15804	
ENSG00000117362		0.15797755	
ENSG00000196109		0.15796465	
ENSG00000236397		0.15794326	
ENSG00000101251		0.15774632	
ENSG00000205835		0.157716	
ENSG00000218336		0.15765083	
ENSG00000100490		0.15758948	
ENSG00000231566		0.15755828	
ENSG00000196126		0.15753894	
ENSG00000227218		0.15740404	
ENSG00000232070		0.15740001	
ENSG00000182901		0.15738794	
ENSG00000108797		0.15738502	
ENSG00000120088		0.15727372	
ENSG00000139117		0.15717636	
ENSG00000226091		0.15716907	
ENSG00000245763		0.15716359	
ENSG00000126947		0.1571525	
ENSG00000220161		0.15693165	
ENSG00000174442		0.15683085	
ENSG00000106615		0.15680596	
ENSG00000107020		0.15652518	
ENSG00000117601		0.15637413	
ENSG00000170835		0.15632625	
ENSG00000250233		0.15632515	
ENSG00000251079		0.15629573	
ENSG00000182195		0.15627323	
ENSG00000150672		0.15611902	
ENSG00000205105		0.15606597	
ENSG00000134853		0.15600112	
ENSG00000169727		0.15564725	
ENSG00000256833		0.15563935	
ENSG00000164591		0.15557843	
ENSG00000255964		0.15529172	
ENSG00000008438		0.15519787	
ENSG00000165462		0.15517123	
ENSG00000223583		0.15511283	
ENSG00000162851		0.15498285	
ENSG00000225945		0.15487318	
ENSG00000185437		0.15471326	
ENSG00000231610		0.15470828	
ENSG00000114126		0.154694	
ENSG00000224023		0.15467268	
ENSG00000175550		0.15458187	
ENSG00000149177		0.15453747	
ENSG00000188283		0.15446983	
ENSG00000213036		0.15436275	
ENSG00000248865		0.15419436	
ENSG00000149489		0.15393732	
ENSG00000149922		0.15385337	
ENSG00000204291		0.15382962	
ENSG00000232496		0.15358005	
ENSG00000254231		0.15354489	
ENSG00000139292		0.15336648	
ENSG00000245460		0.15309103	
ENSG00000130734		0.15301836	
ENSG00000186716		0.15291858	
ENSG00000147400		0.15267217	
ENSG00000101544		0.15266952	
ENSG00000162591		0.15249282	
ENSG00000183900		0.15248418	
ENSG00000162592		0.15242714	
ENSG00000213673		0.15228419	
ENSG00000163795		0.15225942	
ENSG00000054179		0.1522437	
ENSG00000039068		0.15221716	
ENSG00000134287		0.15217447	
ENSG00000175544		0.1520008	
ENSG00000256447		0.1519021	
ENSG00000249348		0.15190049	
ENSG00000242629		0.15155469	
ENSG00000139620		0.15139186	
ENSG00000124493		0.15130389	
ENSG00000101199		0.15123488	
ENSG00000110274		0.15113036	
ENSG00000088448		0.15111932	
ENSG00000256542		0.15089096	
ENSG00000133704		0.1507977	
ENSG00000183921		0.15068623	
ENSG00000162745		0.15067019	
ENSG00000148655		0.15062971	
ENSG00000100281		0.15047991	
ENSG00000140451		0.1504575	
ENSG00000106483		0.15016432	
ENSG00000166908		0.15013084	
ENSG00000249353		0.14992121	
ENSG00000180539		0.14984936	
ENSG00000198342		0.1497674	
ENSG00000007923		0.1497185	
ENSG00000116120		0.14937599	
ENSG00000079246		0.14925836	
ENSG00000198822		0.14909504	
ENSG00000251032		0.14894891	
ENSG00000256234		0.14893933	
ENSG00000171863		0.14892818	
ENSG00000197872		0.14888805	
ENSG00000255070		0.14882866	
ENSG00000103199		0.14882638	
ENSG00000164976		0.14879005	
ENSG00000230002		0.14875783	
ENSG00000148429		0.14868772	
ENSG00000225706		0.14867705	
ENSG00000224540		0.1486415	
ENSG00000234636		0.14857708	
ENSG00000244198		0.1485351	
ENSG00000228791		0.14824875	
ENSG00000169231		0.14812863	
ENSG00000254470		0.1480314	
ENSG00000204556		0.1477814	
ENSG00000132026		0.1477432	
ENSG00000228882		0.14772128	
ENSG00000177542		0.14755315	
ENSG00000229895		0.14751434	
ENSG00000227683		0.14740801	
ENSG00000171522		0.14740731	
ENSG00000145191		0.14735217	
ENSG00000173805		0.14732122	
ENSG00000131467		0.14732	
ENSG00000166828		0.14725526	
ENSG00000255769		0.1472532	
ENSG00000213719		0.14719854	
ENSG00000227205		0.14711915	
ENSG00000224806		0.14703958	
ENSG00000104689		0.14688623	
ENSG00000216775		0.14670135	
ENSG00000235207		0.14664441	
ENSG00000234409		0.146556	
ENSG00000150275		0.14652167	
ENSG00000241527		0.14648224	
ENSG00000133069		0.14646187	
ENSG00000172315		0.14639576	
ENSG00000119714		0.14631727	
ENSG00000147488		0.14606103	
ENSG00000204514		0.14592363	
ENSG00000203602		0.14590819	
ENSG00000227003		0.14576155	
ENSG00000009790		0.14572291	
ENSG00000177575		0.14565471	
ENSG00000135679		0.1455757	
ENSG00000188807		0.1455408	
ENSG00000227036		0.14547336	
ENSG00000125459		0.14540128	
ENSG00000238117		0.14538355	
ENSG00000164742		0.14535564	
ENSG00000244073		0.14525616	
ENSG00000108785		0.1449371	
ENSG00000140104		0.14486884	
ENSG00000125997		0.14485914	
ENSG00000227136		0.14480178	
ENSG00000008226		0.14475234	
ENSG00000018510		0.14469859	
ENSG00000215386		0.1446769	
ENSG00000162852		0.14463004	
ENSG00000076043		0.1444774	
ENSG00000224208		0.14443201	
ENSG00000112877		0.14419788	
ENSG00000151914		0.14411077	
ENSG00000228906		0.14410812	
ENSG00000225704		0.14369355	
ENSG00000101096		0.14367609	
ENSG00000207245		0.14362721	
ENSG00000189241		0.1435968	
ENSG00000167701		0.14357936	
ENSG00000138621		0.14346407	
ENSG00000225358		0.14340042	
ENSG00000228436		0.14337273	
ENSG00000237879		0.14337106	
ENSG00000203814		0.14336692	
ENSG00000108830		0.14321229	
ENSG00000159899		0.14302962	
ENSG00000197721		0.14296682	
ENSG00000238165		0.14292349	
ENSG00000121552		0.1427059	
ENSG00000101557		0.14266504	
ENSG00000219940		0.14260928	
ENSG00000158428		0.14240164	
ENSG00000255721		0.14233214	
ENSG00000135002		0.14232479	
ENSG00000179111		0.1422454	
ENSG00000183090		0.14218342	
ENSG00000200356		0.14217095	
ENSG00000143801		0.1420904	
ENSG00000101665		0.14205875	
ENSG00000169758		0.14202727	
ENSG00000130812		0.1419445	
ENSG00000079313		0.14184383	
ENSG00000156011		0.14167081	
ENSG00000005812		0.14166409	
ENSG00000124226		0.14158846	
ENSG00000168283		0.14140306	
ENSG00000244425		0.14130938	
ENSG00000215277		0.14129977	
ENSG00000198566		0.14121512	
ENSG00000186310		0.1411936	
ENSG00000179520		0.14117992	
ENSG00000223526		0.14105137	
ENSG00000104967		0.14094926	
ENSG00000108231		0.14080489	
ENSG00000134516		0.1406814	
ENSG00000101474		0.14064704	
ENSG00000213331		0.14059861	
ENSG00000165304		0.1403801	
ENSG00000132561		0.14026989	
ENSG00000120910		0.14013043	
ENSG00000141337		0.14006701	
ENSG00000168243		0.13994583	
ENSG00000237632		0.13945705	
ENSG00000224431		0.1393134	
ENSG00000135605		0.13930833	
ENSG00000133466		0.13911678	
ENSG00000176082		0.13904211	
ENSG00000237939		0.13893987	
ENSG00000137714		0.13881652	
ENSG00000100372		0.1387446	
ENSG00000176371		0.13861161	
ENSG00000135424		0.13861142	
ENSG00000112208		0.13856764	
ENSG00000163485		0.13851885	
ENSG00000100714		0.13851173	
ENSG00000096092		0.13831873	
ENSG00000168481		0.13830395	
ENSG00000143443		0.1382948	
ENSG00000176248		0.13820152	
ENSG00000233929		0.13800895	
ENSG00000179603		0.13783085	
ENSG00000215187		0.13780393	
ENSG00000248159		0.13766542	
ENSG00000235944		0.13760675	
ENSG00000065621		0.13748524	
ENSG00000228594		0.13747396	
ENSG00000170291		0.13744245	
ENSG00000196455		0.1373878	
ENSG00000010219		0.13732624	
ENSG00000145335		0.13723868	
ENSG00000205795		0.13720468	
ENSG00000227361		0.13700268	
ENSG00000213190		0.1369949	
ENSG00000070778		0.1366994	
ENSG00000188126		0.13665728	
ENSG00000130711		0.13661721	
ENSG00000141258		0.13650654	
ENSG00000144306		0.13645154	
ENSG00000235013		0.13634843	
ENSG00000242162		0.13630666	
ENSG00000204054		0.13623686	
ENSG00000178631		0.13610353	
ENSG00000231672		0.13599393	
ENSG00000255056		0.13587444	
ENSG00000102312		0.1358655	
ENSG00000197231		0.13556458	
ENSG00000168216		0.13555898	
ENSG00000157978		0.13549127	
ENSG00000169418		0.13539003	
ENSG00000065609		0.13528895	
ENSG00000070761		0.13523737	
ENSG00000163170		0.13516429	
ENSG00000237017		0.13514698	
ENSG00000167977		0.13513467	
ENSG00000105479		0.13509586	
ENSG00000232745		0.13501248	
ENSG00000249685		0.13499199	
ENSG00000158301		0.13483639	
ENSG00000135406		0.1347294	
ENSG00000197813		0.1347097	
ENSG00000055130		0.13461044	
ENSG00000239930		0.13451876	
ENSG00000109861		0.13447018	
ENSG00000204568		0.13406254	
ENSG00000169047		0.1340378	
ENSG00000168685		0.13401091	
ENSG00000164411		0.13398166	
ENSG00000163950		0.13391756	
ENSG00000169398		0.13375312	
ENSG00000234546		0.13374247	
ENSG00000177025		0.13347296	
ENSG00000145216		0.13346389	
ENSG00000147533		0.13331144	
ENSG00000237752		0.13328636	
ENSG00000214653		0.13316107	
ENSG00000159348		0.13314494	
ENSG00000251453		0.13312179	
ENSG00000095917		0.13311759	
ENSG00000106785		0.13302664	
ENSG00000100347		0.13281772	
ENSG00000169126		0.13269797	
ENSG00000233287		0.13238552	
ENSG00000168314		0.13228348	
ENSG00000182814		0.13222392	
ENSG00000136371		0.13204093	
ENSG00000031081		0.13196482	
ENSG00000226221		0.13195574	
ENSG00000183576		0.13192764	
ENSG00000134744		0.13168736	
ENSG00000226360		0.13158602	
ENSG00000233719		0.13150609	
ENSG00000241860		0.13124979	
ENSG00000250027		0.13120216	
ENSG00000166619		0.13097173	
ENSG00000213553		0.13095394	
ENSG00000197903		0.13089988	
ENSG00000116254		0.13089372	
ENSG00000230014		0.13069679	
ENSG00000214973		0.13047121	
ENSG00000154764		0.13044788	
ENSG00000174963		0.13039841	
ENSG00000147434		0.13023125	
ENSG00000207375		0.13021174	
ENSG00000168792		0.13015802	
ENSG00000212829		0.13007	
ENSG00000228828		0.12999855	
ENSG00000007202		0.12986206	
ENSG00000212747		0.12980808	
ENSG00000249421		0.12978794	
ENSG00000143622		0.12969804	
ENSG00000242952		0.1296732	
ENSG00000101162		0.1295513	
ENSG00000089053		0.12943155	
ENSG00000081985		0.12932374	
ENSG00000137509		0.1292741	
ENSG00000100228		0.12923014	
ENSG00000149654		0.1292185	
ENSG00000172456		0.12891541	
ENSG00000064726		0.12879376	
ENSG00000136243		0.12873584	
ENSG00000228928		0.12870061	
ENSG00000179029		0.12863159	
ENSG00000212901		0.1284606	
ENSG00000165689		0.12837087	
ENSG00000253950		0.12821148	
ENSG00000213965		0.1281342	
ENSG00000236311		0.12802508	
ENSG00000254595		0.12790324	
ENSG00000176393		0.12756622	
ENSG00000230997		0.12756126	
ENSG00000164494		0.12754814	
ENSG00000236933		0.1274645	
ENSG00000211679		0.1273717	
ENSG00000197498		0.12730595	
ENSG00000085415		0.12730588	
ENSG00000248569		0.12709884	
ENSG00000119147		0.12708475	
ENSG00000134775		0.12697567	
ENSG00000092096		0.12692526	
ENSG00000131653		0.1269083	
ENSG00000142751		0.12688376	
ENSG00000100014		0.12670484	
ENSG00000075292		0.12634869	
ENSG00000204632		0.12600794	
ENSG00000226945		0.12588069	
ENSG00000171471		0.12583312	
ENSG00000242353		0.12571481	
ENSG00000111674		0.12565771	
ENSG00000207808		0.12565696	
ENSG00000170270		0.12562737	
ENSG00000164877		0.12559962	
ENSG00000245902		0.12557754	
ENSG00000127528		0.12549959	
ENSG00000172361		0.12523031	
ENSG00000131044		0.12519415	
ENSG00000133937		0.12503456	
ENSG00000225931		0.12492419	
ENSG00000197332		0.12488045	
ENSG00000171711		0.12484975	
ENSG00000172738		0.12471422	
ENSG00000100764		0.12461826	
ENSG00000213123		0.12459574	
ENSG00000124155		0.12454008	
ENSG00000144214		0.12402924	
ENSG00000155792		0.12397169	
ENSG00000072133		0.12380321	
ENSG00000166889		0.12377073	
ENSG00000169627		0.123765506	
ENSG00000104299		0.123686574	
ENSG00000225531		0.12358654	
ENSG00000138430		0.12342014	
ENSG00000111962		0.123372406	
ENSG00000128710		0.123199455	
ENSG00000196365		0.123118885	
ENSG00000233533		0.123095155	
ENSG00000205808		0.12306706	
ENSG00000137970		0.12305739	
ENSG00000147459		0.12291687	
ENSG00000214456		0.12272681	
ENSG00000198951		0.12268569	
ENSG00000236711		0.122618936	
ENSG00000255128		0.122471	
ENSG00000226913		0.122467	
ENSG00000232368		0.12243258	
ENSG00000077800		0.1224124	
ENSG00000114933		0.12232765	
ENSG00000110075		0.12230734	
ENSG00000133243		0.12226973	
ENSG00000164707		0.12221107	
ENSG00000187239		0.122206114	
ENSG00000111424		0.12182348	
ENSG00000161609		0.12175147	
ENSG00000168614		0.12167535	
ENSG00000163541		0.12162594	
ENSG00000006625		0.121401474	
ENSG00000126391		0.12135658	
ENSG00000214274		0.12131563	
ENSG00000166986		0.12125922	
ENSG00000102119		0.121211335	
ENSG00000033030		0.12113376	
ENSG00000181982		0.120776124	
ENSG00000108468		0.120755695	
ENSG00000164323		0.12071255	
ENSG00000168827		0.12050864	
ENSG00000255960		0.12041984	
ENSG00000156299		0.12041016	
ENSG00000204252		0.12027405	
ENSG00000255098		0.120171	
ENSG00000150594		0.12012254	
ENSG00000131748		0.120046385	
ENSG00000162894		0.11966414	
ENSG00000166444		0.119628094	
ENSG00000197580		0.11954052	
ENSG00000234536		0.11937436	
ENSG00000099821		0.11921929	
ENSG00000172689		0.119198345	
ENSG00000214192		0.118907444	
ENSG00000226102		0.11885854	
ENSG00000120727		0.11867344	
ENSG00000214176		0.11850746	
ENSG00000231437		0.11842526	
ENSG00000206252		0.11834551	
ENSG00000231130		0.11819591	
ENSG00000033178		0.11778373	
ENSG00000236790		0.117744714	
ENSG00000186566		0.11734928	
ENSG00000257076		0.11733502	
ENSG00000162664		0.117230654	
ENSG00000214872		0.11721288	
ENSG00000198276		0.11700889	
ENSG00000232040		0.1169356	
ENSG00000058729		0.1169131	
ENSG00000250131		0.116707906	
ENSG00000134070		0.11647106	
ENSG00000112249		0.11642398	
ENSG00000165322		0.11617629	
ENSG00000103043		0.116149396	
ENSG00000102100		0.116087526	
ENSG00000243452		0.11601669	
ENSG00000075415		0.116006345	
ENSG00000198691		0.1158723	
ENSG00000179363		0.115843974	
ENSG00000170545		0.11583642	
ENSG00000231997		0.11583334	
ENSG00000253537		0.115815215	
ENSG00000229811		0.11580934	
ENSG00000178297		0.11576534	
ENSG00000143379		0.115707725	
ENSG00000152467		0.11560879	
ENSG00000117228		0.11559907	
ENSG00000140511		0.11550996	
ENSG00000197321		0.11536959	
ENSG00000243364		0.115325816	
ENSG00000226967		0.11531535	
ENSG00000245322		0.11523452	
ENSG00000233593		0.11521484	
ENSG00000153993		0.11511776	
ENSG00000221994		0.115075424	
ENSG00000236779		0.11501719	
ENSG00000231982		0.11480369	
ENSG00000095970		0.11477047	
ENSG00000135407		0.11469364	
ENSG00000231955		0.11467221	
ENSG00000110841		0.11465111	
ENSG00000158019		0.114393145	
ENSG00000234769		0.11434514	
ENSG00000224428		0.11420644	
ENSG00000246662		0.11419937	
ENSG00000094841		0.11373594	
ENSG00000254505		0.11366776	
ENSG00000158623		0.11354446	
ENSG00000235618		0.1135093	
ENSG00000205871		0.11334536	
ENSG00000197744		0.11293955	
ENSG00000225762		0.11287918	
ENSG00000162510		0.11287436	
ENSG00000237730		0.11277326	
ENSG00000179292		0.112431176	
ENSG00000231294		0.11216561	
ENSG00000135655		0.11215144	
ENSG00000137975		0.11210381	
ENSG00000156113		0.11207606	
ENSG00000169379		0.11198558	
ENSG00000243181		0.11194358	
ENSG00000203697		0.111897014	
ENSG00000131778		0.11186067	
ENSG00000181218		0.11167121	
ENSG00000111490		0.11132751	
ENSG00000103544		0.11124794	
ENSG00000167969		0.111204505	
ENSG00000053900		0.11095827	
ENSG00000130332		0.110814095	
ENSG00000135324		0.110505454	
ENSG00000132475		0.11047499	
ENSG00000202093		0.11040247	
ENSG00000132692		0.11032522	
ENSG00000172500		0.11027129	
ENSG00000161204		0.11026147	
ENSG00000140379		0.11004532	
ENSG00000148444		0.10974078	
ENSG00000174611		0.10974073	
ENSG00000230793		0.109652534	
ENSG00000162804		0.10956871	
ENSG00000241282		0.10956295	
ENSG00000225308		0.109428525	
ENSG00000125510		0.109422386	
ENSG00000249856		0.10941816	
ENSG00000123384		0.10939562	
ENSG00000244054		0.109390676	
ENSG00000077616		0.109322935	
ENSG00000154114		0.10922967	
ENSG00000166508		0.1091546	
ENSG00000067064		0.10905092	
ENSG00000205060		0.1089299	
ENSG00000243974		0.10889831	
ENSG00000126247		0.10888557	
ENSG00000123454		0.108861566	
ENSG00000111206		0.10869463	
ENSG00000120053		0.10865163	
ENSG00000135423		0.10860418	
ENSG00000213471		0.108331256	
ENSG00000180329		0.10833039	
ENSG00000104497		0.10831803	
ENSG00000089123		0.108309634	
ENSG00000040933		0.10815203	
ENSG00000234028		0.10814819	
ENSG00000197818		0.10806712	
ENSG00000229848		0.10802517	
ENSG00000250616		0.10802473	
ENSG00000102359		0.10794176	
ENSG00000225169		0.10792076	
ENSG00000110693		0.1079052	
ENSG00000235559		0.10780837	
ENSG00000089682		0.107775226	
ENSG00000077264		0.107711725	
ENSG00000204620		0.107633	
ENSG00000164100		0.107519284	
ENSG00000151388		0.107503735	
ENSG00000169733		0.107450835	
ENSG00000228247		0.107406735	
ENSG00000143164		0.10729522	
ENSG00000163482		0.107220985	
ENSG00000159131		0.1071554	
ENSG00000183624		0.107153	
ENSG00000239556		0.10704232	
ENSG00000235587		0.10688862	
ENSG00000176153		0.106866285	
ENSG00000118990		0.10670126	
ENSG00000164122		0.1066489	
ENSG00000173611		0.10664705	
ENSG00000116095		0.10653528	
ENSG00000164841		0.1065247	
ENSG00000061656		0.10646213	
ENSG00000256278		0.10644393	
ENSG00000181045		0.10629692	
ENSG00000169129		0.10589674	
ENSG00000156471		0.10589274	
ENSG00000154146		0.10583301	
ENSG00000243137		0.10582115	
ENSG00000150433		0.105609424	
ENSG00000232561		0.10555859	
ENSG00000162981		0.10547958	
ENSG00000237801		0.10528139	
ENSG00000073921		0.105213016	
ENSG00000112379		0.10517937	
ENSG00000179406		0.10501465	
ENSG00000127993		0.10498532	
ENSG00000005513		0.10475399	
ENSG00000169071		0.10474395	
ENSG00000078804		0.10470627	
ENSG00000101000		0.10464018	
ENSG00000176343		0.10463317	
ENSG00000228078		0.1046224	
ENSG00000115718		0.1046146	
ENSG00000168813		0.10460524	
ENSG00000188976		0.10454439	
ENSG00000254614		0.10451412	
ENSG00000152503		0.104282826	
ENSG00000228409		0.104278095	
ENSG00000224041		0.10422686	
ENSG00000111540		0.10422221	
ENSG00000118515		0.10396089	
ENSG00000063322		0.103905685	
ENSG00000162623		0.103842825	
ENSG00000221044		0.103754714	
ENSG00000233388		0.10372763	
ENSG00000113448		0.1036978	
ENSG00000016864		0.103427686	
ENSG00000067365		0.103252746	
ENSG00000100997		0.10323106	
ENSG00000239298		0.10321712	
ENSG00000069535		0.10320036	
ENSG00000071553		0.1031249	
ENSG00000256082		0.1030959	
ENSG00000188486		0.102954306	
ENSG00000226245		0.10283122	
ENSG00000143537		0.10271051	
ENSG00000127452		0.10259419	
ENSG00000205090		0.10257191	
ENSG00000245070		0.10254389	
ENSG00000242034		0.10248383	
ENSG00000145907		0.10244434	
ENSG00000225099		0.10243785	
ENSG00000254088		0.10238401	
ENSG00000214513		0.10222276	
ENSG00000181358		0.102219075	
ENSG00000130312		0.102133825	
ENSG00000181638		0.10203437	
ENSG00000117394		0.10198216	
ENSG00000165219		0.1019027	
ENSG00000043355		0.10180475	
ENSG00000018607		0.1017406	
ENSG00000249210		0.101726025	
ENSG00000181291		0.1016836	
ENSG00000140368		0.10167564	
ENSG00000077274		0.10126581	
ENSG00000131471		0.101209804	
